account_id,signup_ts_utc,signup_month,initial_plan_tier,region,acquisition_channel
acct_001775,2024-03-04T13:04:00+00:00,2024-03-01,free,EU,direct
acct_001776,2024-01-13T16:52:00+00:00,2024-01-01,free,LATAM,organic
acct_001777,2024-09-19T16:45:00+00:00,2024-09-01,free,NA,paid_search
acct_001778,2024-02-06T17:44:00+00:00,2024-02-01,free,EU,organic
acct_001779,2024-09-15T20:20:00+00:00,2024-09-01,free,NA,organic
acct_001780,2024-03-19T11:41:00+00:00,2024-03-01,free,EU,organic
acct_001781,2024-09-09T20:02:00+00:00,2024-09-01,free,NA,organic
acct_001782,2024-09-10T13:34:00+00:00,2024-09-01,free,EU,direct
acct_001783,2024-01-08T12:02:00+00:00,2024-01-01,free,APAC,direct
acct_001784,2024-03-19T15:44:00+00:00,2024-03-01,free,APAC,partner
acct_001785,2024-09-17T11:44:00+00:00,2024-09-01,free,NA,organic
acct_001786,2024-04-02T11:09:00+00:00,2024-04-01,free,APAC,paid_search
acct_001787,2024-03-20T16:13:00+00:00,2024-03-01,free,APAC,partner
acct_001788,2024-03-24T17:27:00+00:00,2024-03-01,free,NA,partner
acct_001789,2024-05-13T18:57:00+00:00,2024-05-01,free,EU,direct
acct_001790,2024-08-03T12:43:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001791,2024-09-07T09:40:00+00:00,2024-09-01,free,APAC,paid_search
acct_001792,2024-06-19T18:41:00+00:00,2024-06-01,free,EU,direct
acct_001793,2024-03-11T20:27:00+00:00,2024-03-01,free,LATAM,organic
acct_001794,2024-04-03T12:07:00+00:00,2024-04-01,free,NA,direct
acct_001795,2024-02-11T18:05:00+00:00,2024-02-01,free,APAC,partner
acct_001796,2024-05-05T20:14:00+00:00,2024-05-01,free,APAC,organic
acct_001797,2024-02-13T11:24:00+00:00,2024-02-01,free,NA,organic
acct_001798,2024-03-17T19:56:00+00:00,2024-03-01,free,APAC,direct
acct_001799,2024-02-17T13:44:00+00:00,2024-02-01,free,APAC,partner
acct_001800,2024-02-02T10:20:00+00:00,2024-02-01,free,LATAM,paid_search
acct_001801,2024-06-24T18:50:00+00:00,2024-06-01,free,LATAM,direct
acct_001802,2024-03-09T08:43:00+00:00,2024-03-01,free,EU,paid_search
acct_001803,2024-03-13T17:47:00+00:00,2024-03-01,free,APAC,organic
acct_001804,2024-06-23T20:15:00+00:00,2024-06-01,free,LATAM,direct
acct_001805,2024-03-15T13:51:00+00:00,2024-03-01,free,LATAM,partner
acct_001806,2024-05-14T16:45:00+00:00,2024-05-01,free,EU,partner
acct_001807,2024-02-10T14:49:00+00:00,2024-02-01,free,APAC,organic
acct_001808,2024-02-03T19:15:00+00:00,2024-02-01,free,NA,paid_search
acct_001809,2024-01-03T19:18:00+00:00,2024-01-01,free,LATAM,organic
acct_001810,2024-07-22T16:59:00+00:00,2024-07-01,free,EU,direct
acct_001811,2024-08-17T18:43:00+00:00,2024-08-01,free,NA,direct
acct_001812,2024-01-20T11:58:00+00:00,2024-01-01,free,NA,direct
acct_001813,2024-09-24T13:15:00+00:00,2024-09-01,free,NA,direct
acct_001814,2024-03-22T20:33:00+00:00,2024-03-01,free,EU,paid_search
acct_001815,2024-02-12T10:32:00+00:00,2024-02-01,free,APAC,organic
acct_001816,2024-07-16T14:10:00+00:00,2024-07-01,free,APAC,organic
acct_001817,2024-06-22T11:53:00+00:00,2024-06-01,free,NA,partner
acct_001818,2024-05-16T12:16:00+00:00,2024-05-01,free,EU,organic
acct_001819,2024-07-07T12:59:00+00:00,2024-07-01,free,NA,direct
acct_001820,2024-08-02T13:00:00+00:00,2024-08-01,free,LATAM,partner
acct_001821,2024-05-12T09:00:00+00:00,2024-05-01,free,APAC,paid_search
acct_001822,2024-07-12T08:06:00+00:00,2024-07-01,free,LATAM,direct
acct_001823,2024-04-03T16:32:00+00:00,2024-04-01,free,EU,direct
acct_001824,2024-02-16T08:09:00+00:00,2024-02-01,free,APAC,paid_search
acct_001825,2024-08-13T13:19:00+00:00,2024-08-01,free,APAC,direct
acct_001826,2024-03-18T20:17:00+00:00,2024-03-01,free,NA,direct
acct_001827,2024-08-06T10:22:00+00:00,2024-08-01,free,LATAM,organic
acct_001828,2024-06-23T11:07:00+00:00,2024-06-01,free,EU,partner
acct_001829,2024-01-05T14:26:00+00:00,2024-01-01,free,APAC,organic
acct_001830,2024-03-22T11:30:00+00:00,2024-03-01,free,APAC,organic
acct_001831,2024-07-16T16:31:00+00:00,2024-07-01,free,EU,partner
acct_001832,2024-07-17T19:59:00+00:00,2024-07-01,free,LATAM,paid_search
acct_001833,2024-02-04T20:01:00+00:00,2024-02-01,free,EU,paid_search
acct_001834,2024-06-17T08:49:00+00:00,2024-06-01,free,EU,organic
acct_001835,2024-06-14T17:47:00+00:00,2024-06-01,free,NA,direct
acct_001836,2024-08-10T12:31:00+00:00,2024-08-01,free,NA,direct
acct_001837,2024-04-20T10:46:00+00:00,2024-04-01,free,EU,paid_search
acct_001838,2024-05-25T09:55:00+00:00,2024-05-01,free,APAC,paid_search
acct_001839,2024-07-07T15:45:00+00:00,2024-07-01,free,NA,paid_search
acct_001840,2024-04-19T18:40:00+00:00,2024-04-01,free,EU,paid_search
acct_001841,2024-02-05T14:02:00+00:00,2024-02-01,free,APAC,paid_search
acct_001842,2024-03-14T08:39:00+00:00,2024-03-01,free,EU,organic
acct_001843,2024-01-13T14:33:00+00:00,2024-01-01,free,APAC,paid_search
acct_001844,2024-04-11T14:30:00+00:00,2024-04-01,free,NA,direct
acct_001845,2024-01-10T09:17:00+00:00,2024-01-01,free,APAC,partner
acct_001846,2024-06-23T14:15:00+00:00,2024-06-01,free,APAC,organic
acct_001847,2024-03-02T08:03:00+00:00,2024-03-01,free,APAC,paid_search
acct_001848,2024-05-16T12:58:00+00:00,2024-05-01,free,NA,direct
acct_001849,2024-03-09T15:23:00+00:00,2024-03-01,free,APAC,partner
acct_001850,2024-02-04T18:00:00+00:00,2024-02-01,free,EU,partner
acct_001851,2024-06-24T20:23:00+00:00,2024-06-01,free,APAC,paid_search
acct_001852,2024-05-07T17:24:00+00:00,2024-05-01,free,NA,organic
acct_001853,2024-03-21T19:38:00+00:00,2024-03-01,free,NA,organic
acct_001854,2024-04-07T19:28:00+00:00,2024-04-01,free,NA,organic
acct_001855,2024-09-20T13:19:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001856,2024-09-24T10:02:00+00:00,2024-09-01,free,EU,paid_search
acct_001857,2024-07-18T19:16:00+00:00,2024-07-01,free,APAC,partner
acct_001858,2024-08-21T19:07:00+00:00,2024-08-01,free,LATAM,organic
acct_001859,2024-08-14T16:59:00+00:00,2024-08-01,free,NA,paid_search
acct_001860,2024-05-23T10:18:00+00:00,2024-05-01,free,NA,organic
acct_001861,2024-04-24T14:31:00+00:00,2024-04-01,free,NA,paid_search
acct_001862,2024-08-25T16:24:00+00:00,2024-08-01,free,LATAM,direct
acct_001863,2024-05-07T10:00:00+00:00,2024-05-01,free,EU,paid_search
acct_001864,2024-01-17T15:32:00+00:00,2024-01-01,free,APAC,partner
acct_001865,2024-04-10T19:17:00+00:00,2024-04-01,free,NA,paid_search
acct_001866,2024-04-02T16:15:00+00:00,2024-04-01,free,APAC,organic
acct_001867,2024-03-09T10:17:00+00:00,2024-03-01,free,NA,paid_search
acct_001868,2024-04-18T09:00:00+00:00,2024-04-01,free,APAC,partner
acct_001869,2024-06-03T19:56:00+00:00,2024-06-01,free,APAC,paid_search
acct_001870,2024-07-20T12:20:00+00:00,2024-07-01,free,NA,organic
acct_001871,2024-06-08T19:17:00+00:00,2024-06-01,free,EU,partner
acct_001872,2024-01-18T18:55:00+00:00,2024-01-01,free,NA,direct
acct_001873,2024-05-21T18:38:00+00:00,2024-05-01,free,EU,direct
acct_001874,2024-04-11T12:13:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001875,2024-08-08T19:46:00+00:00,2024-08-01,free,LATAM,partner
acct_001876,2024-03-16T09:31:00+00:00,2024-03-01,free,EU,direct
acct_001877,2024-03-06T11:36:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001878,2024-05-01T12:10:00+00:00,2024-05-01,free,EU,direct
acct_001879,2024-04-03T10:04:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001880,2024-08-21T14:06:00+00:00,2024-08-01,free,EU,organic
acct_001881,2024-02-13T14:01:00+00:00,2024-02-01,free,NA,organic
acct_001882,2024-01-05T11:49:00+00:00,2024-01-01,free,NA,partner
acct_001883,2024-03-21T17:00:00+00:00,2024-03-01,free,NA,organic
acct_001884,2024-09-24T13:54:00+00:00,2024-09-01,free,NA,paid_search
acct_001885,2024-03-16T20:36:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001886,2024-05-11T15:09:00+00:00,2024-05-01,free,EU,organic
acct_001887,2024-09-23T12:40:00+00:00,2024-09-01,free,NA,organic
acct_001888,2024-01-04T16:18:00+00:00,2024-01-01,free,NA,direct
acct_001889,2024-03-01T11:01:00+00:00,2024-03-01,free,EU,direct
acct_001890,2024-07-05T13:41:00+00:00,2024-07-01,free,APAC,paid_search
acct_001891,2024-07-22T19:52:00+00:00,2024-07-01,free,NA,direct
acct_001892,2024-03-04T11:06:00+00:00,2024-03-01,free,APAC,partner
acct_001893,2024-02-20T13:07:00+00:00,2024-02-01,free,APAC,organic
acct_001894,2024-01-20T10:11:00+00:00,2024-01-01,free,LATAM,partner
acct_001895,2024-03-22T14:09:00+00:00,2024-03-01,free,APAC,partner
acct_001896,2024-06-04T12:58:00+00:00,2024-06-01,free,LATAM,partner
acct_001897,2024-05-23T20:04:00+00:00,2024-05-01,free,NA,paid_search
acct_001898,2024-03-11T10:24:00+00:00,2024-03-01,free,LATAM,direct
acct_001899,2024-02-04T17:27:00+00:00,2024-02-01,free,APAC,paid_search
acct_001900,2024-02-11T10:11:00+00:00,2024-02-01,free,LATAM,partner
acct_001901,2024-06-16T14:30:00+00:00,2024-06-01,free,LATAM,partner
acct_001902,2024-03-21T11:24:00+00:00,2024-03-01,free,LATAM,direct
acct_001903,2024-09-18T15:34:00+00:00,2024-09-01,free,EU,direct
acct_001904,2024-02-19T19:26:00+00:00,2024-02-01,free,EU,organic
acct_001905,2024-04-12T08:13:00+00:00,2024-04-01,free,NA,partner
acct_001906,2024-09-16T10:58:00+00:00,2024-09-01,free,NA,organic
acct_001907,2024-06-12T20:52:00+00:00,2024-06-01,free,EU,partner
acct_001908,2024-08-05T16:59:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001909,2024-04-08T08:47:00+00:00,2024-04-01,free,EU,organic
acct_001910,2024-03-13T19:01:00+00:00,2024-03-01,free,LATAM,partner
acct_001911,2024-01-23T09:42:00+00:00,2024-01-01,free,NA,direct
acct_001912,2024-03-01T10:23:00+00:00,2024-03-01,free,EU,organic
acct_001913,2024-04-03T08:36:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001914,2024-03-16T19:08:00+00:00,2024-03-01,free,APAC,direct
acct_001915,2024-07-24T13:28:00+00:00,2024-07-01,free,NA,partner
acct_001916,2024-02-05T08:56:00+00:00,2024-02-01,free,NA,paid_search
acct_001917,2024-09-06T08:25:00+00:00,2024-09-01,free,LATAM,direct
acct_001918,2024-09-23T12:58:00+00:00,2024-09-01,free,APAC,paid_search
acct_001919,2024-07-06T12:05:00+00:00,2024-07-01,free,LATAM,paid_search
acct_001920,2024-04-13T17:03:00+00:00,2024-04-01,free,EU,direct
acct_001921,2024-03-24T16:38:00+00:00,2024-03-01,free,NA,direct
acct_001922,2024-08-11T18:41:00+00:00,2024-08-01,free,LATAM,direct
acct_001923,2024-03-02T20:23:00+00:00,2024-03-01,free,LATAM,paid_search
acct_001924,2024-05-04T09:04:00+00:00,2024-05-01,free,APAC,partner
acct_001925,2024-01-08T12:10:00+00:00,2024-01-01,free,NA,organic
acct_001926,2024-04-20T08:48:00+00:00,2024-04-01,free,APAC,paid_search
acct_001927,2024-09-07T18:59:00+00:00,2024-09-01,free,NA,paid_search
acct_001928,2024-05-03T17:36:00+00:00,2024-05-01,free,NA,direct
acct_001929,2024-01-02T13:05:00+00:00,2024-01-01,free,APAC,organic
acct_001930,2024-06-25T12:25:00+00:00,2024-06-01,free,EU,partner
acct_001931,2024-07-24T13:08:00+00:00,2024-07-01,free,NA,partner
acct_001932,2024-07-24T16:06:00+00:00,2024-07-01,free,EU,organic
acct_001933,2024-07-16T17:55:00+00:00,2024-07-01,free,NA,partner
acct_001934,2024-03-05T18:29:00+00:00,2024-03-01,free,NA,organic
acct_001935,2024-04-07T20:43:00+00:00,2024-04-01,free,EU,paid_search
acct_001936,2024-09-17T19:38:00+00:00,2024-09-01,free,APAC,direct
acct_001937,2024-03-11T12:23:00+00:00,2024-03-01,free,LATAM,organic
acct_001938,2024-07-08T11:39:00+00:00,2024-07-01,free,NA,paid_search
acct_001939,2024-08-04T20:00:00+00:00,2024-08-01,free,EU,partner
acct_001940,2024-09-03T15:06:00+00:00,2024-09-01,free,LATAM,partner
acct_001941,2024-03-10T10:04:00+00:00,2024-03-01,free,APAC,partner
acct_001942,2024-06-03T09:11:00+00:00,2024-06-01,free,LATAM,partner
acct_001943,2024-08-09T20:56:00+00:00,2024-08-01,free,LATAM,paid_search
acct_001944,2024-02-19T15:02:00+00:00,2024-02-01,free,APAC,partner
acct_001945,2024-07-14T17:58:00+00:00,2024-07-01,free,EU,direct
acct_001946,2024-06-17T17:20:00+00:00,2024-06-01,free,APAC,organic
acct_001947,2024-07-17T15:16:00+00:00,2024-07-01,free,NA,organic
acct_001948,2024-04-23T16:00:00+00:00,2024-04-01,free,EU,organic
acct_001949,2024-05-13T10:36:00+00:00,2024-05-01,free,LATAM,organic
acct_001950,2024-04-13T15:42:00+00:00,2024-04-01,free,NA,partner
acct_001951,2024-08-15T18:34:00+00:00,2024-08-01,free,LATAM,organic
acct_001952,2024-02-06T19:06:00+00:00,2024-02-01,free,LATAM,direct
acct_001953,2024-04-13T13:04:00+00:00,2024-04-01,free,APAC,partner
acct_001954,2024-08-07T19:47:00+00:00,2024-08-01,free,LATAM,organic
acct_001955,2024-05-15T08:34:00+00:00,2024-05-01,free,EU,direct
acct_001956,2024-03-21T11:20:00+00:00,2024-03-01,free,NA,direct
acct_001957,2024-01-12T20:27:00+00:00,2024-01-01,free,LATAM,paid_search
acct_001958,2024-01-07T08:48:00+00:00,2024-01-01,free,LATAM,partner
acct_001959,2024-05-21T10:05:00+00:00,2024-05-01,free,EU,organic
acct_001960,2024-05-13T09:19:00+00:00,2024-05-01,free,LATAM,direct
acct_001961,2024-09-07T18:57:00+00:00,2024-09-01,free,APAC,paid_search
acct_001962,2024-01-03T14:21:00+00:00,2024-01-01,free,APAC,paid_search
acct_001963,2024-04-12T14:30:00+00:00,2024-04-01,free,LATAM,paid_search
acct_001964,2024-07-12T19:36:00+00:00,2024-07-01,free,LATAM,organic
acct_001965,2024-09-20T11:04:00+00:00,2024-09-01,free,EU,partner
acct_001966,2024-06-01T10:57:00+00:00,2024-06-01,free,LATAM,paid_search
acct_001967,2024-08-11T09:50:00+00:00,2024-08-01,free,LATAM,partner
acct_001968,2024-09-24T08:28:00+00:00,2024-09-01,free,EU,direct
acct_001969,2024-02-02T11:47:00+00:00,2024-02-01,free,EU,direct
acct_001970,2024-09-25T10:38:00+00:00,2024-09-01,free,LATAM,paid_search
acct_001971,2024-06-07T11:43:00+00:00,2024-06-01,free,NA,partner
acct_001972,2024-06-01T12:57:00+00:00,2024-06-01,free,APAC,organic
acct_001973,2024-08-21T15:26:00+00:00,2024-08-01,free,LATAM,partner
acct_001974,2024-06-18T14:33:00+00:00,2024-06-01,free,APAC,organic
acct_001975,2024-03-15T14:23:00+00:00,2024-03-01,free,EU,paid_search
acct_001976,2024-09-14T14:18:00+00:00,2024-09-01,free,LATAM,partner
acct_001977,2024-02-03T20:53:00+00:00,2024-02-01,free,NA,organic
acct_001978,2024-01-20T14:06:00+00:00,2024-01-01,free,LATAM,organic
acct_001979,2024-08-17T17:51:00+00:00,2024-08-01,free,NA,partner
acct_001980,2024-07-07T11:49:00+00:00,2024-07-01,free,LATAM,direct
acct_001981,2024-02-07T15:07:00+00:00,2024-02-01,free,APAC,direct
acct_001982,2024-07-21T19:50:00+00:00,2024-07-01,free,LATAM,organic
acct_001983,2024-06-08T16:18:00+00:00,2024-06-01,free,APAC,partner
acct_001984,2024-05-14T18:15:00+00:00,2024-05-01,free,NA,direct
acct_001985,2024-01-01T08:09:00+00:00,2024-01-01,free,APAC,partner
acct_001986,2024-06-06T17:27:00+00:00,2024-06-01,free,EU,direct
acct_001987,2024-04-20T18:25:00+00:00,2024-04-01,free,NA,direct
acct_001988,2024-03-21T14:46:00+00:00,2024-03-01,free,EU,direct
acct_001989,2024-06-17T10:27:00+00:00,2024-06-01,free,EU,organic
acct_001990,2024-03-17T09:40:00+00:00,2024-03-01,free,LATAM,partner
acct_001991,2024-09-06T13:13:00+00:00,2024-09-01,free,NA,organic
acct_001992,2024-01-14T08:40:00+00:00,2024-01-01,free,EU,organic
acct_001993,2024-09-03T17:24:00+00:00,2024-09-01,free,NA,paid_search
acct_001994,2024-08-21T18:49:00+00:00,2024-08-01,free,APAC,paid_search
acct_001995,2024-04-21T11:19:00+00:00,2024-04-01,free,EU,paid_search
acct_001996,2024-07-25T12:42:00+00:00,2024-07-01,free,NA,partner
acct_001997,2024-02-05T18:01:00+00:00,2024-02-01,free,NA,organic
acct_001998,2024-08-20T09:06:00+00:00,2024-08-01,free,EU,partner
acct_001999,2024-05-06T09:04:00+00:00,2024-05-01,free,LATAM,partner
acct_002000,2024-04-13T09:31:00+00:00,2024-04-01,free,NA,direct
acct_002001,2024-02-16T18:04:00+00:00,2024-02-01,free,EU,direct
acct_002002,2024-07-11T18:58:00+00:00,2024-07-01,free,LATAM,paid_search
acct_002003,2024-03-10T08:57:00+00:00,2024-03-01,free,EU,organic
acct_002004,2024-02-11T13:30:00+00:00,2024-02-01,free,NA,paid_search
acct_002005,2024-09-24T12:59:00+00:00,2024-09-01,free,NA,paid_search
acct_002006,2024-01-18T08:33:00+00:00,2024-01-01,free,EU,paid_search
acct_002007,2024-06-04T11:01:00+00:00,2024-06-01,free,APAC,paid_search
acct_002008,2024-04-03T19:44:00+00:00,2024-04-01,free,EU,partner
acct_002009,2024-05-16T11:05:00+00:00,2024-05-01,free,APAC,partner
acct_002010,2024-08-24T20:31:00+00:00,2024-08-01,free,LATAM,direct
acct_002011,2024-04-09T10:12:00+00:00,2024-04-01,free,APAC,direct
acct_002012,2024-02-19T20:49:00+00:00,2024-02-01,free,APAC,paid_search
acct_002013,2024-04-24T15:27:00+00:00,2024-04-01,free,LATAM,direct
acct_002014,2024-05-11T17:06:00+00:00,2024-05-01,free,LATAM,direct
acct_002015,2024-04-19T13:23:00+00:00,2024-04-01,free,NA,direct
acct_002016,2024-03-02T16:16:00+00:00,2024-03-01,free,LATAM,partner
acct_002017,2024-09-12T14:01:00+00:00,2024-09-01,free,NA,paid_search
acct_002018,2024-06-14T20:11:00+00:00,2024-06-01,free,APAC,paid_search
acct_002019,2024-02-07T18:23:00+00:00,2024-02-01,free,APAC,paid_search
acct_002020,2024-06-04T08:20:00+00:00,2024-06-01,free,NA,partner
acct_002021,2024-04-15T17:50:00+00:00,2024-04-01,free,APAC,paid_search
acct_002022,2024-09-03T14:18:00+00:00,2024-09-01,free,EU,paid_search
acct_002023,2024-02-18T12:45:00+00:00,2024-02-01,free,NA,direct
acct_002024,2024-07-11T13:12:00+00:00,2024-07-01,free,EU,organic
acct_002025,2024-08-16T08:17:00+00:00,2024-08-01,free,LATAM,organic
acct_002026,2024-02-15T10:38:00+00:00,2024-02-01,free,APAC,direct
acct_002027,2024-04-19T08:18:00+00:00,2024-04-01,free,NA,organic
acct_002028,2024-08-10T10:53:00+00:00,2024-08-01,free,LATAM,organic
acct_002029,2024-09-17T08:21:00+00:00,2024-09-01,free,NA,organic
acct_002030,2024-08-04T20:26:00+00:00,2024-08-01,free,APAC,partner
acct_002031,2024-06-25T13:25:00+00:00,2024-06-01,free,NA,partner
acct_002032,2024-08-20T08:25:00+00:00,2024-08-01,free,APAC,direct
acct_002033,2024-08-21T09:53:00+00:00,2024-08-01,free,APAC,organic
acct_002034,2024-01-08T08:52:00+00:00,2024-01-01,free,NA,paid_search
acct_002035,2024-02-11T19:46:00+00:00,2024-02-01,free,LATAM,paid_search
acct_002036,2024-03-03T11:46:00+00:00,2024-03-01,free,APAC,organic
acct_002037,2024-01-09T20:02:00+00:00,2024-01-01,free,NA,organic
acct_002038,2024-05-03T12:21:00+00:00,2024-05-01,free,LATAM,partner
acct_002039,2024-03-05T17:29:00+00:00,2024-03-01,free,NA,paid_search
acct_002040,2024-06-05T20:37:00+00:00,2024-06-01,free,LATAM,direct
acct_002041,2024-02-17T16:15:00+00:00,2024-02-01,free,LATAM,direct
acct_002042,2024-05-11T20:46:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002043,2024-02-09T20:18:00+00:00,2024-02-01,free,NA,partner
acct_002044,2024-09-08T18:41:00+00:00,2024-09-01,free,EU,organic
acct_002045,2024-02-16T08:13:00+00:00,2024-02-01,free,NA,paid_search
acct_002046,2024-08-13T11:31:00+00:00,2024-08-01,free,NA,partner
acct_002047,2024-04-19T20:33:00+00:00,2024-04-01,free,APAC,partner
acct_002048,2024-08-21T10:54:00+00:00,2024-08-01,free,NA,paid_search
acct_002049,2024-04-12T14:28:00+00:00,2024-04-01,free,EU,direct
acct_002050,2024-04-03T12:27:00+00:00,2024-04-01,free,EU,partner
acct_002051,2024-02-05T15:56:00+00:00,2024-02-01,free,NA,organic
acct_002052,2024-04-01T15:11:00+00:00,2024-04-01,free,APAC,organic
acct_002053,2024-08-22T16:28:00+00:00,2024-08-01,free,APAC,partner
acct_002054,2024-02-18T09:22:00+00:00,2024-02-01,free,LATAM,paid_search
acct_002055,2024-03-13T16:27:00+00:00,2024-03-01,free,APAC,organic
acct_002056,2024-08-09T13:06:00+00:00,2024-08-01,free,NA,direct
acct_002057,2024-07-07T12:12:00+00:00,2024-07-01,free,LATAM,paid_search
acct_002058,2024-05-17T17:31:00+00:00,2024-05-01,free,LATAM,organic
acct_002059,2024-01-21T11:07:00+00:00,2024-01-01,free,EU,organic
acct_002060,2024-01-02T17:17:00+00:00,2024-01-01,free,EU,organic
acct_002061,2024-09-04T12:14:00+00:00,2024-09-01,free,LATAM,direct
acct_002062,2024-07-04T11:46:00+00:00,2024-07-01,free,APAC,direct
acct_002063,2024-04-06T20:13:00+00:00,2024-04-01,free,APAC,partner
acct_002064,2024-05-24T08:06:00+00:00,2024-05-01,free,EU,direct
acct_002065,2024-05-23T11:10:00+00:00,2024-05-01,free,APAC,organic
acct_002066,2024-03-06T13:57:00+00:00,2024-03-01,free,LATAM,paid_search
acct_002067,2024-01-22T15:27:00+00:00,2024-01-01,free,APAC,organic
acct_002068,2024-03-09T09:10:00+00:00,2024-03-01,free,NA,partner
acct_002069,2024-08-19T08:31:00+00:00,2024-08-01,free,EU,direct
acct_002070,2024-02-02T08:36:00+00:00,2024-02-01,free,APAC,paid_search
acct_002071,2024-09-17T10:48:00+00:00,2024-09-01,free,EU,organic
acct_002072,2024-02-10T20:47:00+00:00,2024-02-01,free,APAC,direct
acct_002073,2024-08-24T13:34:00+00:00,2024-08-01,free,APAC,direct
acct_002074,2024-05-12T15:00:00+00:00,2024-05-01,free,APAC,partner
acct_002075,2024-06-17T20:42:00+00:00,2024-06-01,free,LATAM,organic
acct_002076,2024-05-22T16:46:00+00:00,2024-05-01,free,NA,paid_search
acct_002077,2024-07-08T18:09:00+00:00,2024-07-01,free,APAC,direct
acct_002078,2024-01-08T17:47:00+00:00,2024-01-01,free,LATAM,partner
acct_002079,2024-04-24T09:12:00+00:00,2024-04-01,free,LATAM,organic
acct_002080,2024-05-21T18:34:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002081,2024-05-22T13:56:00+00:00,2024-05-01,free,APAC,direct
acct_002082,2024-07-09T12:12:00+00:00,2024-07-01,free,NA,partner
acct_002083,2024-02-14T20:29:00+00:00,2024-02-01,free,APAC,partner
acct_002084,2024-02-01T15:59:00+00:00,2024-02-01,free,EU,direct
acct_002085,2024-03-17T12:39:00+00:00,2024-03-01,free,EU,partner
acct_002086,2024-08-10T09:51:00+00:00,2024-08-01,free,APAC,organic
acct_002087,2024-08-02T11:18:00+00:00,2024-08-01,free,NA,organic
acct_002088,2024-08-10T08:27:00+00:00,2024-08-01,free,APAC,organic
acct_002089,2024-01-09T10:22:00+00:00,2024-01-01,free,APAC,paid_search
acct_002090,2024-02-23T12:09:00+00:00,2024-02-01,free,EU,direct
acct_002091,2024-02-10T11:02:00+00:00,2024-02-01,free,LATAM,partner
acct_002092,2024-04-22T18:24:00+00:00,2024-04-01,free,LATAM,direct
acct_002093,2024-02-09T12:38:00+00:00,2024-02-01,free,APAC,paid_search
acct_002094,2024-07-22T13:51:00+00:00,2024-07-01,free,EU,paid_search
acct_002095,2024-05-05T14:35:00+00:00,2024-05-01,free,EU,partner
acct_002096,2024-05-03T12:36:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002097,2024-07-14T09:08:00+00:00,2024-07-01,free,LATAM,partner
acct_002098,2024-09-22T19:22:00+00:00,2024-09-01,free,LATAM,partner
acct_002099,2024-07-15T14:26:00+00:00,2024-07-01,free,LATAM,organic
acct_002100,2024-09-01T20:26:00+00:00,2024-09-01,free,NA,paid_search
acct_002101,2024-05-08T17:32:00+00:00,2024-05-01,free,APAC,paid_search
acct_002102,2024-09-19T12:03:00+00:00,2024-09-01,free,LATAM,paid_search
acct_002103,2024-07-22T08:29:00+00:00,2024-07-01,free,LATAM,organic
acct_002104,2024-02-02T12:53:00+00:00,2024-02-01,free,NA,partner
acct_002105,2024-02-10T17:30:00+00:00,2024-02-01,free,APAC,organic
acct_002106,2024-02-24T17:43:00+00:00,2024-02-01,free,NA,paid_search
acct_002107,2024-09-05T16:47:00+00:00,2024-09-01,free,LATAM,paid_search
acct_002108,2024-04-22T18:54:00+00:00,2024-04-01,free,EU,partner
acct_002109,2024-05-24T08:51:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002110,2024-02-03T08:09:00+00:00,2024-02-01,free,NA,organic
acct_002111,2024-04-07T09:30:00+00:00,2024-04-01,free,NA,direct
acct_002112,2024-07-02T09:19:00+00:00,2024-07-01,free,LATAM,direct
acct_002113,2024-03-08T16:16:00+00:00,2024-03-01,free,LATAM,organic
acct_002114,2024-07-05T18:01:00+00:00,2024-07-01,free,EU,paid_search
acct_002115,2024-04-06T16:47:00+00:00,2024-04-01,free,EU,direct
acct_002116,2024-08-10T12:42:00+00:00,2024-08-01,free,NA,direct
acct_002117,2024-06-22T12:25:00+00:00,2024-06-01,free,LATAM,organic
acct_002118,2024-08-14T14:09:00+00:00,2024-08-01,free,NA,partner
acct_002119,2024-08-04T17:24:00+00:00,2024-08-01,free,NA,partner
acct_002120,2024-01-21T18:57:00+00:00,2024-01-01,free,LATAM,organic
acct_002121,2024-06-05T15:56:00+00:00,2024-06-01,free,LATAM,partner
acct_002122,2024-01-06T13:32:00+00:00,2024-01-01,free,EU,partner
acct_002123,2024-09-13T16:04:00+00:00,2024-09-01,free,EU,paid_search
acct_002124,2024-06-21T19:36:00+00:00,2024-06-01,free,APAC,direct
acct_002125,2024-03-09T20:48:00+00:00,2024-03-01,free,APAC,direct
acct_002126,2024-02-21T15:24:00+00:00,2024-02-01,free,LATAM,paid_search
acct_002127,2024-09-25T18:33:00+00:00,2024-09-01,free,APAC,paid_search
acct_002128,2024-06-19T17:22:00+00:00,2024-06-01,free,LATAM,organic
acct_002129,2024-01-01T19:10:00+00:00,2024-01-01,free,EU,organic
